invoice_id,store_name,store_num,deli_retail,total,signature,signed_by,check_number,notes
6030503,Short Stop Townline,26,Retail,$403.30,6030503.Signature.192140.png,Ray,,
6030504,Ely Lake Short Stop,6,Retail,$84.55,6030504.Signature.194957.png,Steve,,
6030505,Short Stop Eveleth,18,Retail,$169.00,6030505.Signature.200533.png,Jess,,
6030506,Short Stop Virginia,5,Retail,$142.00,6030506.Signature.203835.png,Chad,,
6030507,Super One Virginia,509,Retail,$204.00,6030507.Signature.205441.png,Sue,,
6030508,Lucky Seven Cook,2,Retail,$228.25,6030508.Signature.220058.png,Molly,,
6030509,Lucky Seven Cook,2,Deli,$55.60,6030509.Signature.222610.png,Dave,,
6030510,Lucky Seven Cook,2,Retail,$109.00,6030510.Signature.222540.png,Dave,,
6030511,The Y Store,,Retail,$471.20,6030511.Signature.231629.png,Andrew,,
6030512,Lucky Seven Ely,11,Deli,$222.40,6030512.Signature.000358.png,Mike,,
6030513,Lucky Seven Ely,11,Retail,$52.20,6030513.Signature.000644.png,Mike,,
6030514,Short Stop Ely Voyageur,66,Retail,$47.40,6030514.Signature.001858.png,Becky,,
6030601,Korner Store Cloquet,500,Retail,$99.20,6030601.Signature.160334.png,Sarah,,
6030602,Super One Cloquet,571,Retail,$74.80,6030602.Signature.162505.png,Brian,,
6030603,Cromwell Store VP,,Retail,$287.20,6030603.Signature.172016.png,Austin,,
6030604,Ukura's Big Dollar,,Retail,$94.25,6030604.Signature.180313.png,Har,6907,
6030605,KJ's Fresh Market Moose Lake,,Retail,$119.00,6030605.Signature.185347.png,Leigh,,
6030606,Korner Store Sturgeon Lake,,Retail,$197.80,6030606.Signature.193340.png,Jesse,,
6030607,Lucky Seven Barnum,34,Retail,$47.60,6030607.Signature.195838.png,Ashley,,
6030608,Lucky Seven Barnum,34,Deli,$111.20,6030608.Signature.195910.png,Ashley,,
6030609,Third Base,,Retail,$197.75,6030609.Signature.202814.png,Chrystal,8287,
6030610,Caywood Esko,,Retail,$137.85,6030610.Signature.205351.png,Jen,,
6030611,Stokkes Adolph,,Retail,$259.40,6030611.Signature.213121.png,Kendra,,
